audio_path,feat_path
train-clean-100/200/124140/200-124140-0038.flac,train-clean-100/200/124140/200-124140-0038.pt
train-clean-100/200/126784/200-126784-0000.flac,train-clean-100/200/126784/200-126784-0000.pt
train-clean-100/200/126784/200-126784-0001.flac,train-clean-100/200/126784/200-126784-0001.pt
train-clean-100/200/126784/200-126784-0002.flac,train-clean-100/200/126784/200-126784-0002.pt
train-clean-100/200/126784/200-126784-0003.flac,train-clean-100/200/126784/200-126784-0003.pt
train-clean-100/200/126784/200-126784-0004.flac,train-clean-100/200/126784/200-126784-0004.pt
train-clean-100/200/126784/200-126784-0005.flac,train-clean-100/200/126784/200-126784-0005.pt
train-clean-100/200/126784/200-126784-0006.flac,train-clean-100/200/126784/200-126784-0006.pt
train-clean-100/200/126784/200-126784-0007.flac,train-clean-100/200/126784/200-126784-0007.pt
train-clean-100/200/126784/200-126784-0008.flac,train-clean-100/200/126784/200-126784-0008.pt
train-clean-100/200/126784/200-126784-0009.flac,train-clean-100/200/126784/200-126784-0009.pt
train-clean-100/200/126784/200-126784-0010.flac,train-clean-100/200/126784/200-126784-0010.pt
train-clean-100/200/126784/200-126784-0011.flac,train-clean-100/200/126784/200-126784-0011.pt
train-clean-100/200/126784/200-126784-0012.flac,train-clean-100/200/126784/200-126784-0012.pt
train-clean-100/200/126784/200-126784-0013.flac,train-clean-100/200/126784/200-126784-0013.pt
train-clean-100/200/126784/200-126784-0014.flac,train-clean-100/200/126784/200-126784-0014.pt
train-clean-100/200/126784/200-126784-0015.flac,train-clean-100/200/126784/200-126784-0015.pt
train-clean-100/200/126784/200-126784-0016.flac,train-clean-100/200/126784/200-126784-0016.pt
train-clean-100/200/126784/200-126784-0017.flac,train-clean-100/200/126784/200-126784-0017.pt
train-clean-100/200/126784/200-126784-0018.flac,train-clean-100/200/126784/200-126784-0018.pt
train-clean-100/200/126784/200-126784-0019.flac,train-clean-100/200/126784/200-126784-0019.pt
train-clean-100/200/126784/200-126784-0020.flac,train-clean-100/200/126784/200-126784-0020.pt
train-clean-100/200/126784/200-126784-0021.flac,train-clean-100/200/126784/200-126784-0021.pt
train-clean-100/200/126784/200-126784-0022.flac,train-clean-100/200/126784/200-126784-0022.pt
train-clean-100/200/126784/200-126784-0023.flac,train-clean-100/200/126784/200-126784-0023.pt
train-clean-100/200/126784/200-126784-0024.flac,train-clean-100/200/126784/200-126784-0024.pt
train-clean-100/200/126784/200-126784-0025.flac,train-clean-100/200/126784/200-126784-0025.pt
train-clean-100/200/126784/200-126784-0026.flac,train-clean-100/200/126784/200-126784-0026.pt
train-clean-100/200/126784/200-126784-0027.flac,train-clean-100/200/126784/200-126784-0027.pt
train-clean-100/200/126784/200-126784-0028.flac,train-clean-100/200/126784/200-126784-0028.pt
train-clean-100/200/126784/200-126784-0029.flac,train-clean-100/200/126784/200-126784-0029.pt
train-clean-100/200/126784/200-126784-0030.flac,train-clean-100/200/126784/200-126784-0030.pt
train-clean-100/200/126784/200-126784-0031.flac,train-clean-100/200/126784/200-126784-0031.pt
train-clean-100/200/126784/200-126784-0032.flac,train-clean-100/200/126784/200-126784-0032.pt
train-clean-100/200/126784/200-126784-0033.flac,train-clean-100/200/126784/200-126784-0033.pt
train-clean-100/200/126784/200-126784-0034.flac,train-clean-100/200/126784/200-126784-0034.pt
train-clean-100/200/126784/200-126784-0035.flac,train-clean-100/200/126784/200-126784-0035.pt
train-clean-100/200/126784/200-126784-0036.flac,train-clean-100/200/126784/200-126784-0036.pt
train-clean-100/200/126784/200-126784-0037.flac,train-clean-100/200/126784/200-126784-0037.pt
train-clean-100/2002/139469/2002-139469-0000.flac,train-clean-100/2002/139469/2002-139469-0000.pt
train-clean-100/2002/139469/2002-139469-0001.flac,train-clean-100/2002/139469/2002-139469-0001.pt
train-clean-100/2002/139469/2002-139469-0002.flac,train-clean-100/2002/139469/2002-139469-0002.pt
train-clean-100/2002/139469/2002-139469-0003.flac,train-clean-100/2002/139469/2002-139469-0003.pt
train-clean-100/2002/139469/2002-139469-0004.flac,train-clean-100/2002/139469/2002-139469-0004.pt
train-clean-100/2002/139469/2002-139469-0005.flac,train-clean-100/2002/139469/2002-139469-0005.pt
train-clean-100/2002/139469/2002-139469-0006.flac,train-clean-100/2002/139469/2002-139469-0006.pt
train-clean-100/2002/139469/2002-139469-0007.flac,train-clean-100/2002/139469/2002-139469-0007.pt
train-clean-100/2002/139469/2002-139469-0008.flac,train-clean-100/2002/139469/2002-139469-0008.pt
train-clean-100/2002/139469/2002-139469-0009.flac,train-clean-100/2002/139469/2002-139469-0009.pt
train-clean-100/2002/139469/2002-139469-0010.flac,train-clean-100/2002/139469/2002-139469-0010.pt
train-clean-100/2002/139469/2002-139469-0011.flac,train-clean-100/2002/139469/2002-139469-0011.pt
train-clean-100/2002/139469/2002-139469-0012.flac,train-clean-100/2002/139469/2002-139469-0012.pt
train-clean-100/2002/139469/2002-139469-0013.flac,train-clean-100/2002/139469/2002-139469-0013.pt
train-clean-100/2002/139469/2002-139469-0014.flac,train-clean-100/2002/139469/2002-139469-0014.pt
train-clean-100/2002/139469/2002-139469-0015.flac,train-clean-100/2002/139469/2002-139469-0015.pt
train-clean-100/2002/139469/2002-139469-0016.flac,train-clean-100/2002/139469/2002-139469-0016.pt
train-clean-100/2002/139469/2002-139469-0017.flac,train-clean-100/2002/139469/2002-139469-0017.pt
train-clean-100/2002/139469/2002-139469-0018.flac,train-clean-100/2002/139469/2002-139469-0018.pt
train-clean-100/2002/139469/2002-139469-0019.flac,train-clean-100/2002/139469/2002-139469-0019.pt
train-clean-100/2002/139469/2002-139469-0020.flac,train-clean-100/2002/139469/2002-139469-0020.pt
train-clean-100/2002/139469/2002-139469-0021.flac,train-clean-100/2002/139469/2002-139469-0021.pt
train-clean-100/2002/139469/2002-139469-0022.flac,train-clean-100/2002/139469/2002-139469-0022.pt
train-clean-100/2002/139469/2002-139469-0023.flac,train-clean-100/2002/139469/2002-139469-0023.pt
train-clean-100/2002/139469/2002-139469-0024.flac,train-clean-100/2002/139469/2002-139469-0024.pt
train-clean-100/2002/139469/2002-139469-0025.flac,train-clean-100/2002/139469/2002-139469-0025.pt
train-clean-100/2002/139469/2002-139469-0026.flac,train-clean-100/2002/139469/2002-139469-0026.pt
train-clean-100/2002/139469/2002-139469-0027.flac,train-clean-100/2002/139469/2002-139469-0027.pt
train-clean-100/2002/139469/2002-139469-0028.flac,train-clean-100/2002/139469/2002-139469-0028.pt
train-clean-100/2002/139469/2002-139469-0029.flac,train-clean-100/2002/139469/2002-139469-0029.pt
train-clean-100/2002/139469/2002-139469-0030.flac,train-clean-100/2002/139469/2002-139469-0030.pt
train-clean-100/2002/139469/2002-139469-0031.flac,train-clean-100/2002/139469/2002-139469-0031.pt
train-clean-100/2002/139469/2002-139469-0032.flac,train-clean-100/2002/139469/2002-139469-0032.pt
train-clean-100/2002/139469/2002-139469-0033.flac,train-clean-100/2002/139469/2002-139469-0033.pt
train-clean-100/2002/139469/2002-139469-0034.flac,train-clean-100/2002/139469/2002-139469-0034.pt
train-clean-100/2002/139469/2002-139469-0035.flac,train-clean-100/2002/139469/2002-139469-0035.pt
train-clean-100/2002/139469/2002-139469-0036.flac,train-clean-100/2002/139469/2002-139469-0036.pt
train-clean-100/2002/139469/2002-139469-0037.flac,train-clean-100/2002/139469/2002-139469-0037.pt
train-clean-100/2002/139469/2002-139469-0038.flac,train-clean-100/2002/139469/2002-139469-0038.pt
train-clean-100/2002/139469/2002-139469-0039.flac,train-clean-100/2002/139469/2002-139469-0039.pt
train-clean-100/2002/139469/2002-139469-0040.flac,train-clean-100/2002/139469/2002-139469-0040.pt
train-clean-100/2002/139469/2002-139469-0041.flac,train-clean-100/2002/139469/2002-139469-0041.pt
train-clean-100/2002/139469/2002-139469-0042.flac,train-clean-100/2002/139469/2002-139469-0042.pt
train-clean-100/2002/139469/2002-139469-0043.flac,train-clean-100/2002/139469/2002-139469-0043.pt
train-clean-100/2002/139469/2002-139469-0044.flac,train-clean-100/2002/139469/2002-139469-0044.pt
train-clean-100/2002/139469/2002-139469-0045.flac,train-clean-100/2002/139469/2002-139469-0045.pt
train-clean-100/2002/139469/2002-139469-0046.flac,train-clean-100/2002/139469/2002-139469-0046.pt
train-clean-100/2002/139469/2002-139469-0047.flac,train-clean-100/2002/139469/2002-139469-0047.pt
train-clean-100/2002/139469/2002-139469-0048.flac,train-clean-100/2002/139469/2002-139469-0048.pt
train-clean-100/2002/139469/2002-139469-0049.flac,train-clean-100/2002/139469/2002-139469-0049.pt
train-clean-100/2002/139469/2002-139469-0050.flac,train-clean-100/2002/139469/2002-139469-0050.pt
train-clean-100/2002/139469/2002-139469-0051.flac,train-clean-100/2002/139469/2002-139469-0051.pt
train-clean-100/2002/139469/2002-139469-0052.flac,train-clean-100/2002/139469/2002-139469-0052.pt
train-clean-100/2002/139469/2002-139469-0053.flac,train-clean-100/2002/139469/2002-139469-0053.pt
train-clean-100/2002/139469/2002-139469-0054.flac,train-clean-100/2002/139469/2002-139469-0054.pt
train-clean-100/2002/139469/2002-139469-0055.flac,train-clean-100/2002/139469/2002-139469-0055.pt
train-clean-100/2002/139469/2002-139469-0056.flac,train-clean-100/2002/139469/2002-139469-0056.pt
train-clean-100/2002/139469/2002-139469-0057.flac,train-clean-100/2002/139469/2002-139469-0057.pt
train-clean-100/2002/139469/2002-139469-0058.flac,train-clean-100/2002/139469/2002-139469-0058.pt
train-clean-100/2002/139469/2002-139469-0059.flac,train-clean-100/2002/139469/2002-139469-0059.pt
train-clean-100/2002/139469/2002-139469-0060.flac,train-clean-100/2002/139469/2002-139469-0060.pt
train-clean-100/2002/139469/2002-139469-0061.flac,train-clean-100/2002/139469/2002-139469-0061.pt
train-clean-100/2002/139469/2002-139469-0062.flac,train-clean-100/2002/139469/2002-139469-0062.pt
train-clean-100/2002/139469/2002-139469-0063.flac,train-clean-100/2002/139469/2002-139469-0063.pt
train-clean-100/2002/139469/2002-139469-0064.flac,train-clean-100/2002/139469/2002-139469-0064.pt
train-clean-100/2002/139469/2002-139469-0065.flac,train-clean-100/2002/139469/2002-139469-0065.pt
train-clean-100/2002/139469/2002-139469-0066.flac,train-clean-100/2002/139469/2002-139469-0066.pt
train-clean-100/2002/139469/2002-139469-0067.flac,train-clean-100/2002/139469/2002-139469-0067.pt
train-clean-100/2002/139469/2002-139469-0068.flac,train-clean-100/2002/139469/2002-139469-0068.pt
train-clean-100/2002/139469/2002-139469-0069.flac,train-clean-100/2002/139469/2002-139469-0069.pt
train-clean-100/2002/139469/2002-139469-0070.flac,train-clean-100/2002/139469/2002-139469-0070.pt
train-clean-100/2002/139469/2002-139469-0071.flac,train-clean-100/2002/139469/2002-139469-0071.pt
train-clean-100/2002/139469/2002-139469-0072.flac,train-clean-100/2002/139469/2002-139469-0072.pt
train-clean-100/2002/139469/2002-139469-0073.flac,train-clean-100/2002/139469/2002-139469-0073.pt
train-clean-100/2002/139469/2002-139469-0074.flac,train-clean-100/2002/139469/2002-139469-0074.pt
train-clean-100/2002/139469/2002-139469-0075.flac,train-clean-100/2002/139469/2002-139469-0075.pt
train-clean-100/2002/139469/2002-139469-0076.flac,train-clean-100/2002/139469/2002-139469-0076.pt
train-clean-100/2002/139469/2002-139469-0077.flac,train-clean-100/2002/139469/2002-139469-0077.pt
train-clean-100/2002/139469/2002-139469-0078.flac,train-clean-100/2002/139469/2002-139469-0078.pt
train-clean-100/2002/139469/2002-139469-0079.flac,train-clean-100/2002/139469/2002-139469-0079.pt
train-clean-100/2002/139469/2002-139469-0080.flac,train-clean-100/2002/139469/2002-139469-0080.pt
train-clean-100/2002/139469/2002-139469-0081.flac,train-clean-100/2002/139469/2002-139469-0081.pt
train-clean-100/2002/139469/2002-139469-0082.flac,train-clean-100/2002/139469/2002-139469-0082.pt
train-clean-100/2002/139469/2002-139469-0083.flac,train-clean-100/2002/139469/2002-139469-0083.pt
train-clean-100/2002/139469/2002-139469-0084.flac,train-clean-100/2002/139469/2002-139469-0084.pt
train-clean-100/2002/139469/2002-139469-0085.flac,train-clean-100/2002/139469/2002-139469-0085.pt
train-clean-100/2002/139469/2002-139469-0086.flac,train-clean-100/2002/139469/2002-139469-0086.pt
train-clean-100/2002/139469/2002-139469-0087.flac,train-clean-100/2002/139469/2002-139469-0087.pt
train-clean-100/2002/139469/2002-139469-0088.flac,train-clean-100/2002/139469/2002-139469-0088.pt
train-clean-100/2002/139469/2002-139469-0089.flac,train-clean-100/2002/139469/2002-139469-0089.pt
train-clean-100/2002/139469/2002-139469-0090.flac,train-clean-100/2002/139469/2002-139469-0090.pt
train-clean-100/2002/139469/2002-139469-0091.flac,train-clean-100/2002/139469/2002-139469-0091.pt
train-clean-100/2002/139469/2002-139469-0092.flac,train-clean-100/2002/139469/2002-139469-0092.pt
train-clean-100/2002/139469/2002-139469-0093.flac,train-clean-100/2002/139469/2002-139469-0093.pt
train-clean-100/2002/139469/2002-139469-0094.flac,train-clean-100/2002/139469/2002-139469-0094.pt
train-clean-100/2002/139469/2002-139469-0095.flac,train-clean-100/2002/139469/2002-139469-0095.pt
train-clean-100/2002/139469/2002-139469-0096.flac,train-clean-100/2002/139469/2002-139469-0096.pt
train-clean-100/2002/139469/2002-139469-0097.flac,train-clean-100/2002/139469/2002-139469-0097.pt
train-clean-100/2002/139469/2002-139469-0098.flac,train-clean-100/2002/139469/2002-139469-0098.pt
train-clean-100/2002/139469/2002-139469-0099.flac,train-clean-100/2002/139469/2002-139469-0099.pt
train-clean-100/2002/139469/2002-139469-0100.flac,train-clean-100/2002/139469/2002-139469-0100.pt
train-clean-100/2002/139469/2002-139469-0101.flac,train-clean-100/2002/139469/2002-139469-0101.pt
train-clean-100/2002/139469/2002-139469-0102.flac,train-clean-100/2002/139469/2002-139469-0102.pt
train-clean-100/2002/139469/2002-139469-0103.flac,train-clean-100/2002/139469/2002-139469-0103.pt
train-clean-100/2002/139469/2002-139469-0104.flac,train-clean-100/2002/139469/2002-139469-0104.pt
train-clean-100/2002/139469/2002-139469-0105.flac,train-clean-100/2002/139469/2002-139469-0105.pt
train-clean-100/2002/139469/2002-139469-0106.flac,train-clean-100/2002/139469/2002-139469-0106.pt
train-clean-100/2002/139469/2002-139469-0107.flac,train-clean-100/2002/139469/2002-139469-0107.pt
train-clean-100/2002/139469/2002-139469-0108.flac,train-clean-100/2002/139469/2002-139469-0108.pt
train-clean-100/2002/139469/2002-139469-0109.flac,train-clean-100/2002/139469/2002-139469-0109.pt
train-clean-100/2002/139469/2002-139469-0110.flac,train-clean-100/2002/139469/2002-139469-0110.pt
train-clean-100/2002/139469/2002-139469-0111.flac,train-clean-100/2002/139469/2002-139469-0111.pt
train-clean-100/2002/139469/2002-139469-0112.flac,train-clean-100/2002/139469/2002-139469-0112.pt
train-clean-100/2002/139469/2002-139469-0113.flac,train-clean-100/2002/139469/2002-139469-0113.pt
train-clean-100/2002/139469/2002-139469-0114.flac,train-clean-100/2002/139469/2002-139469-0114.pt
train-clean-100/2002/139469/2002-139469-0115.flac,train-clean-100/2002/139469/2002-139469-0115.pt
train-clean-100/2007/132570/2007-132570-0000.flac,train-clean-100/2007/132570/2007-132570-0000.pt
train-clean-100/2007/132570/2007-132570-0001.flac,train-clean-100/2007/132570/2007-132570-0001.pt
train-clean-100/2007/132570/2007-132570-0002.flac,train-clean-100/2007/132570/2007-132570-0002.pt
train-clean-100/2007/132570/2007-132570-0003.flac,train-clean-100/2007/132570/2007-132570-0003.pt
train-clean-100/2007/132570/2007-132570-0004.flac,train-clean-100/2007/132570/2007-132570-0004.pt
train-clean-100/2007/132570/2007-132570-0005.flac,train-clean-100/2007/132570/2007-132570-0005.pt
train-clean-100/2007/132570/2007-132570-0006.flac,train-clean-100/2007/132570/2007-132570-0006.pt
train-clean-100/2007/132570/2007-132570-0007.flac,train-clean-100/2007/132570/2007-132570-0007.pt
train-clean-100/2007/132570/2007-132570-0008.flac,train-clean-100/2007/132570/2007-132570-0008.pt
train-clean-100/2007/132570/2007-132570-0009.flac,train-clean-100/2007/132570/2007-132570-0009.pt
train-clean-100/2007/132570/2007-132570-0010.flac,train-clean-100/2007/132570/2007-132570-0010.pt
train-clean-100/2007/132570/2007-132570-0011.flac,train-clean-100/2007/132570/2007-132570-0011.pt
train-clean-100/2007/132570/2007-132570-0012.flac,train-clean-100/2007/132570/2007-132570-0012.pt
train-clean-100/2007/132570/2007-132570-0013.flac,train-clean-100/2007/132570/2007-132570-0013.pt
train-clean-100/2007/132570/2007-132570-0014.flac,train-clean-100/2007/132570/2007-132570-0014.pt
train-clean-100/2007/132570/2007-132570-0015.flac,train-clean-100/2007/132570/2007-132570-0015.pt
train-clean-100/2007/132570/2007-132570-0016.flac,train-clean-100/2007/132570/2007-132570-0016.pt
train-clean-100/2007/132570/2007-132570-0017.flac,train-clean-100/2007/132570/2007-132570-0017.pt
train-clean-100/2007/132570/2007-132570-0018.flac,train-clean-100/2007/132570/2007-132570-0018.pt
train-clean-100/2007/132570/2007-132570-0019.flac,train-clean-100/2007/132570/2007-132570-0019.pt
train-clean-100/2007/132570/2007-132570-0020.flac,train-clean-100/2007/132570/2007-132570-0020.pt
train-clean-100/2007/132570/2007-132570-0021.flac,train-clean-100/2007/132570/2007-132570-0021.pt
train-clean-100/2007/132570/2007-132570-0022.flac,train-clean-100/2007/132570/2007-132570-0022.pt
train-clean-100/2007/132570/2007-132570-0023.flac,train-clean-100/2007/132570/2007-132570-0023.pt
train-clean-100/2007/132570/2007-132570-0024.flac,train-clean-100/2007/132570/2007-132570-0024.pt
train-clean-100/2007/132570/2007-132570-0025.flac,train-clean-100/2007/132570/2007-132570-0025.pt
train-clean-100/2007/132570/2007-132570-0026.flac,train-clean-100/2007/132570/2007-132570-0026.pt
train-clean-100/2007/132570/2007-132570-0027.flac,train-clean-100/2007/132570/2007-132570-0027.pt
train-clean-100/2007/132570/2007-132570-0028.flac,train-clean-100/2007/132570/2007-132570-0028.pt
train-clean-100/2007/132570/2007-132570-0029.flac,train-clean-100/2007/132570/2007-132570-0029.pt
train-clean-100/2007/132570/2007-132570-0030.flac,train-clean-100/2007/132570/2007-132570-0030.pt
train-clean-100/2007/132570/2007-132570-0031.flac,train-clean-100/2007/132570/2007-132570-0031.pt
train-clean-100/2007/132570/2007-132570-0032.flac,train-clean-100/2007/132570/2007-132570-0032.pt
train-clean-100/2007/132570/2007-132570-0033.flac,train-clean-100/2007/132570/2007-132570-0033.pt
train-clean-100/2007/132570/2007-132570-0034.flac,train-clean-100/2007/132570/2007-132570-0034.pt
train-clean-100/2007/132570/2007-132570-0035.flac,train-clean-100/2007/132570/2007-132570-0035.pt
train-clean-100/2007/132570/2007-132570-0036.flac,train-clean-100/2007/132570/2007-132570-0036.pt
train-clean-100/2007/132570/2007-132570-0037.flac,train-clean-100/2007/132570/2007-132570-0037.pt
train-clean-100/2007/132570/2007-132570-0038.flac,train-clean-100/2007/132570/2007-132570-0038.pt
train-clean-100/2007/132570/2007-132570-0039.flac,train-clean-100/2007/132570/2007-132570-0039.pt
train-clean-100/2007/132570/2007-132570-0040.flac,train-clean-100/2007/132570/2007-132570-0040.pt
train-clean-100/2007/132570/2007-132570-0041.flac,train-clean-100/2007/132570/2007-132570-0041.pt
train-clean-100/2007/132570/2007-132570-0042.flac,train-clean-100/2007/132570/2007-132570-0042.pt
train-clean-100/2007/132570/2007-132570-0043.flac,train-clean-100/2007/132570/2007-132570-0043.pt
train-clean-100/2007/132570/2007-132570-0044.flac,train-clean-100/2007/132570/2007-132570-0044.pt
train-clean-100/2007/132570/2007-132570-0045.flac,train-clean-100/2007/132570/2007-132570-0045.pt
train-clean-100/2007/132570/2007-132570-0046.flac,train-clean-100/2007/132570/2007-132570-0046.pt
train-clean-100/2007/132570/2007-132570-0047.flac,train-clean-100/2007/132570/2007-132570-0047.pt
train-clean-100/2007/132570/2007-132570-0048.flac,train-clean-100/2007/132570/2007-132570-0048.pt
train-clean-100/2007/132570/2007-132570-0049.flac,train-clean-100/2007/132570/2007-132570-0049.pt
train-clean-100/2007/132570/2007-132570-0050.flac,train-clean-100/2007/132570/2007-132570-0050.pt
train-clean-100/2007/132570/2007-132570-0051.flac,train-clean-100/2007/132570/2007-132570-0051.pt
train-clean-100/2007/132570/2007-132570-0052.flac,train-clean-100/2007/132570/2007-132570-0052.pt
train-clean-100/2007/132570/2007-132570-0053.flac,train-clean-100/2007/132570/2007-132570-0053.pt
train-clean-100/2007/132570/2007-132570-0054.flac,train-clean-100/2007/132570/2007-132570-0054.pt
train-clean-100/2007/132570/2007-132570-0055.flac,train-clean-100/2007/132570/2007-132570-0055.pt
train-clean-100/2007/132570/2007-132570-0056.flac,train-clean-100/2007/132570/2007-132570-0056.pt
train-clean-100/2007/132570/2007-132570-0057.flac,train-clean-100/2007/132570/2007-132570-0057.pt
train-clean-100/2007/132570/2007-132570-0058.flac,train-clean-100/2007/132570/2007-132570-0058.pt
train-clean-100/2007/132570/2007-132570-0059.flac,train-clean-100/2007/132570/2007-132570-0059.pt
train-clean-100/2007/132570/2007-132570-0060.flac,train-clean-100/2007/132570/2007-132570-0060.pt
train-clean-100/2007/149877/2007-149877-0000.flac,train-clean-100/2007/149877/2007-149877-0000.pt
train-clean-100/2007/149877/2007-149877-0001.flac,train-clean-100/2007/149877/2007-149877-0001.pt
train-clean-100/2007/149877/2007-149877-0002.flac,train-clean-100/2007/149877/2007-149877-0002.pt
train-clean-100/2007/149877/2007-149877-0003.flac,train-clean-100/2007/149877/2007-149877-0003.pt
train-clean-100/2007/149877/2007-149877-0004.flac,train-clean-100/2007/149877/2007-149877-0004.pt
train-clean-100/2007/149877/2007-149877-0005.flac,train-clean-100/2007/149877/2007-149877-0005.pt
train-clean-100/2007/149877/2007-149877-0006.flac,train-clean-100/2007/149877/2007-149877-0006.pt
train-clean-100/2007/149877/2007-149877-0007.flac,train-clean-100/2007/149877/2007-149877-0007.pt
train-clean-100/2007/149877/2007-149877-0008.flac,train-clean-100/2007/149877/2007-149877-0008.pt
train-clean-100/2007/149877/2007-149877-0009.flac,train-clean-100/2007/149877/2007-149877-0009.pt
train-clean-100/2007/149877/2007-149877-0010.flac,train-clean-100/2007/149877/2007-149877-0010.pt
train-clean-100/2007/149877/2007-149877-0011.flac,train-clean-100/2007/149877/2007-149877-0011.pt
train-clean-100/2007/149877/2007-149877-0012.flac,train-clean-100/2007/149877/2007-149877-0012.pt
train-clean-100/2007/149877/2007-149877-0013.flac,train-clean-100/2007/149877/2007-149877-0013.pt
train-clean-100/2007/149877/2007-149877-0014.flac,train-clean-100/2007/149877/2007-149877-0014.pt
train-clean-100/2007/149877/2007-149877-0015.flac,train-clean-100/2007/149877/2007-149877-0015.pt
train-clean-100/2007/149877/2007-149877-0016.flac,train-clean-100/2007/149877/2007-149877-0016.pt
train-clean-100/2007/149877/2007-149877-0017.flac,train-clean-100/2007/149877/2007-149877-0017.pt
train-clean-100/2007/149877/2007-149877-0018.flac,train-clean-100/2007/149877/2007-149877-0018.pt
train-clean-100/2007/149877/2007-149877-0019.flac,train-clean-100/2007/149877/2007-149877-0019.pt
train-clean-100/2007/149877/2007-149877-0020.flac,train-clean-100/2007/149877/2007-149877-0020.pt
train-clean-100/2007/149877/2007-149877-0021.flac,train-clean-100/2007/149877/2007-149877-0021.pt
train-clean-100/2007/149877/2007-149877-0022.flac,train-clean-100/2007/149877/2007-149877-0022.pt
train-clean-100/2007/149877/2007-149877-0023.flac,train-clean-100/2007/149877/2007-149877-0023.pt
train-clean-100/2007/149877/2007-149877-0024.flac,train-clean-100/2007/149877/2007-149877-0024.pt
train-clean-100/2007/149877/2007-149877-0025.flac,train-clean-100/2007/149877/2007-149877-0025.pt
train-clean-100/2007/149877/2007-149877-0026.flac,train-clean-100/2007/149877/2007-149877-0026.pt
train-clean-100/2007/149877/2007-149877-0027.flac,train-clean-100/2007/149877/2007-149877-0027.pt
train-clean-100/2007/149877/2007-149877-0028.flac,train-clean-100/2007/149877/2007-149877-0028.pt
train-clean-100/2007/149877/2007-149877-0029.flac,train-clean-100/2007/149877/2007-149877-0029.pt
train-clean-100/2007/149877/2007-149877-0030.flac,train-clean-100/2007/149877/2007-149877-0030.pt
train-clean-100/2007/149877/2007-149877-0031.flac,train-clean-100/2007/149877/2007-149877-0031.pt
train-clean-100/2007/149877/2007-149877-0032.flac,train-clean-100/2007/149877/2007-149877-0032.pt
train-clean-100/2007/149877/2007-149877-0033.flac,train-clean-100/2007/149877/2007-149877-0033.pt
train-clean-100/2007/149877/2007-149877-0034.flac,train-clean-100/2007/149877/2007-149877-0034.pt
train-clean-100/2007/149877/2007-149877-0035.flac,train-clean-100/2007/149877/2007-149877-0035.pt
train-clean-100/2007/149877/2007-149877-0036.flac,train-clean-100/2007/149877/2007-149877-0036.pt
train-clean-100/2007/149877/2007-149877-0037.flac,train-clean-100/2007/149877/2007-149877-0037.pt
train-clean-100/2007/149877/2007-149877-0038.flac,train-clean-100/2007/149877/2007-149877-0038.pt
train-clean-100/2007/149877/2007-149877-0039.flac,train-clean-100/2007/149877/2007-149877-0039.pt
train-clean-100/2007/149877/2007-149877-0040.flac,train-clean-100/2007/149877/2007-149877-0040.pt
train-clean-100/2007/149877/2007-149877-0041.flac,train-clean-100/2007/149877/2007-149877-0041.pt
train-clean-100/2007/149877/2007-149877-0042.flac,train-clean-100/2007/149877/2007-149877-0042.pt
train-clean-100/2007/149877/2007-149877-0043.flac,train-clean-100/2007/149877/2007-149877-0043.pt
train-clean-100/2007/149877/2007-149877-0044.flac,train-clean-100/2007/149877/2007-149877-0044.pt
train-clean-100/2007/149877/2007-149877-0045.flac,train-clean-100/2007/149877/2007-149877-0045.pt
train-clean-100/2007/149877/2007-149877-0046.flac,train-clean-100/2007/149877/2007-149877-0046.pt
train-clean-100/2007/149877/2007-149877-0047.flac,train-clean-100/2007/149877/2007-149877-0047.pt
train-clean-100/2007/149877/2007-149877-0048.flac,train-clean-100/2007/149877/2007-149877-0048.pt
train-clean-100/2007/149877/2007-149877-0049.flac,train-clean-100/2007/149877/2007-149877-0049.pt
train-clean-100/2007/149877/2007-149877-0050.flac,train-clean-100/2007/149877/2007-149877-0050.pt
train-clean-100/2007/149877/2007-149877-0051.flac,train-clean-100/2007/149877/2007-149877-0051.pt
train-clean-100/2007/149877/2007-149877-0052.flac,train-clean-100/2007/149877/2007-149877-0052.pt
train-clean-100/2007/149877/2007-149877-0053.flac,train-clean-100/2007/149877/2007-149877-0053.pt
train-clean-100/2007/149877/2007-149877-0054.flac,train-clean-100/2007/149877/2007-149877-0054.pt
train-clean-100/2007/149877/2007-149877-0055.flac,train-clean-100/2007/149877/2007-149877-0055.pt
train-clean-100/2007/149877/2007-149877-0056.flac,train-clean-100/2007/149877/2007-149877-0056.pt
train-clean-100/2007/149877/2007-149877-0057.flac,train-clean-100/2007/149877/2007-149877-0057.pt
train-clean-100/2007/149877/2007-149877-0058.flac,train-clean-100/2007/149877/2007-149877-0058.pt
train-clean-100/2007/149877/2007-149877-0059.flac,train-clean-100/2007/149877/2007-149877-0059.pt
train-clean-100/2007/149877/2007-149877-0060.flac,train-clean-100/2007/149877/2007-149877-0060.pt
train-clean-100/2007/149877/2007-149877-0061.flac,train-clean-100/2007/149877/2007-149877-0061.pt
train-clean-100/201/122255/201-122255-0000.flac,train-clean-100/201/122255/201-122255-0000.pt
train-clean-100/201/122255/201-122255-0001.flac,train-clean-100/201/122255/201-122255-0001.pt
train-clean-100/201/122255/201-122255-0002.flac,train-clean-100/201/122255/201-122255-0002.pt
train-clean-100/201/122255/201-122255-0003.flac,train-clean-100/201/122255/201-122255-0003.pt
train-clean-100/201/122255/201-122255-0004.flac,train-clean-100/201/122255/201-122255-0004.pt
